accept_type,author_list,filename,majority_authors_from_india,paper_content,paper_id,paper_title,pdf_url,top_author_from_india
poster,"[{'name': 'Mohit Kataria', 'openreview_id': '~Mohit_Kataria1', 'affiliation_name': 'Indian Institute of Technology, Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': 'Sandeep Kumar', 'openreview_id': '~Sandeep_Kumar8', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Jayadeva_Jayadeva1', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,True,"This paper introduces Universal Graph Coarsening (UGC), a novel framework for simplifying large graphs while retaining essential information, specifically targeting both homophilic and heterophilic datasets.  The method leverages node attributes and adjacency information, and it boasts superior performance and speed compared to existing techniques.  The authors aim to improve the efficiency and effectiveness of downstream graph processing tasks by creating a readily applicable framework to diverse graph structures.
",nN6NSd1Qds,UGC: Universal Graph Coarsening,https://openreview.net/pdf/7835e160109c7dd1023e90ff5f2eb18f64b1e6cb.pdf,True
spotlight,"[{'name': 'Yerram Varun', 'openreview_id': '~Yerram_Varun1', 'affiliation_name': 'Research, Google', 'affiliation_domain': 'research.google.com', 'affiliation_country': 'IN'}, {'name': 'Rahul Madhavan', 'openreview_id': '~Rahul_Madhavan1', 'affiliation_name': 'Indian Institute of Management, Ahmedabad', 'affiliation_domain': 'iima.ac.in', 'affiliation_country': 'IN'}, {'name': 'Sravanti Addepalli', 'openreview_id': '~Sravanti_Addepalli1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'IN'}, {'name': 'Arun Suggala', 'openreview_id': '~Arun_Suggala1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Karthikeyan_Shanmugam1', 'affiliation_name': 'Google Deepmind', 'affiliation_domain': 'google.com', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Prateek_Jain1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,True,"This paper introduces Time Reversed Language Models (TRLMs) to provide unsupervised feedback to large language models (LLMs).  TRLMs operate in reverse time, scoring and generating queries conditioned on responses, which complements the forward generation processes of typical LLMs.  The authors demonstrate improved performance on tasks like re-ranking, citation generation, and passage retrieval, and reduced false negatives in safety filters, achieving this with minimal impact on false positives.
",nY0BrZdqLt,Time-Reversal Provides Unsupervised Feedback to LLMs,https://openreview.net/pdf/08ee7a3ea3b3fd8e7bf896a4e8fac2fc695aab87.pdf,True
poster,"[{'name': 'Victor Boutin', 'openreview_id': '~Victor_Boutin2', 'affiliation_name': 'CNRS', 'affiliation_domain': 'cnrs.fr', 'affiliation_country': 'FR'}, {'name': 'Rishav Mukherji', 'openreview_id': '~Rishav_Mukherji1', 'affiliation_name': 'School of Computer Science, Carnegie Mellon University', 'affiliation_domain': 'cs.cmu.edu', 'affiliation_country': 'US'}, {'name': 'Aditya Agrawal', 'openreview_id': '~Aditya_Agrawal3', 'affiliation_name': 'Birla Institute of Tchnology and Science - KK Birla Goa Campus', 'affiliation_domain': 'goa.bits-pilani.ac.in', 'affiliation_country': 'IN'}, {'name': 'Thomas Fel', 'openreview_id': '~Thomas_FEL1', 'affiliation_name': 'Harvard University', 'affiliation_domain': 'harvard.edu', 'affiliation_country': 'US'}, {'name': 'Thomas Serre', 'openreview_id': '~Thomas_Serre1', 'affiliation_name': 'Brown University', 'affiliation_domain': 'brown.edu', 'affiliation_country': 'US'}, {'name': 'Rufin VanRullen', 'openreview_id': '~Rufin_VanRullen1', 'affiliation_name': 'CNRS', 'affiliation_domain': 'cnrs.fr', 'affiliation_country': 'FR'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,False,"This paper investigates how different inductive biases influence latent spaces in Latent Diffusion Models (LDMs) for one-shot drawing tasks.  The study explores various regularizations, including standard and supervised methods, to generate human-like drawings.  The primary goal is to identify representational inductive biases within LDMs that improve the likeness and originality of generated drawings, effectively bridging the gap between human and machine drawing capabilities.
",tZRpvLXevU,Latent Representation Matters: Human-like Sketches in One-shot Drawing Tasks,https://openreview.net/pdf/260aead53bf9f89aad29e7ba04bfc14fb441a286.pdf,False
poster,"[{'name': 'Chiranjib Bhattacharyya', 'openreview_id': '~Chiranjib_Bhattacharyya1', 'affiliation_name': 'Indian Institute of Science, Indian institute of science, Bangalore', 'affiliation_domain': 'iisc.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,True,"This paper introduces DISCEDIT, a method for model editing by identifying discriminative components within neural networks.  It leverages a discriminative filters hypothesis to find critical subnetworks essential for class-wise predictions, enabling algorithms for structured pruning and selective forgetting.  The approach uses novel lower bounds on the Total Variation distance to avoid restrictive assumptions on feature distributions, showcasing improved performance in model editing tasks.
",tuiqq1G8I5,DisCEdit: Model Editing by Identifying Discriminative Components,https://openreview.net/pdf/c7df4a98dbe1cbf0192e59c5f5fa58b1b3a7693e.pdf,True
poster,"[{'name': 'Eeshaan Jain', 'openreview_id': '~Eeshaan_Jain1', 'affiliation_name': 'EPFL - EPF Lausanne', 'affiliation_domain': 'epfl.ch', 'affiliation_country': 'CH'}, {'name': 'Indradyumna Roy', 'openreview_id': '~Indradyumna_Roy1', 'affiliation_name': 'Indian Institute of Technology Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': 'Saswat Meher', 'openreview_id': '~Saswat_Meher1', 'affiliation_name': 'Indian Institute of Technology Bombay, Indian Institute of Technology, Bombay', 'affiliation_domain': 'cse.iitb.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Soumen_Chakrabarti1', 'affiliation_name': 'Indian Institute of Technology Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': 'Abir De', 'openreview_id': '~Abir_De1', 'affiliation_name': 'Indian Institute of Technology Bombay,', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,True,"This paper introduces GRAPHEDX, a neural estimator for Graph Edit Distance (GED).  It addresses the limitation of existing neural GED methods that do not handle varying edit costs by formulating GED as a quadratic assignment problem (QAP) and employing neural set divergence surrogates.  The model learns optimal node and edge alignments to accurately estimate GED with diverse edit operation costs.
",u7JRmrGutT,Graph Edit Distance with General Costs Using Neural Set Divergence,https://openreview.net/pdf/405e32e6f9667c1d8b6932a8b230ad111ba7d111.pdf,False
poster,"[{'name': 'Ashwin Ramachandran', 'openreview_id': '~Ashwin_Ramachandran1', 'affiliation_name': 'Indian Institute of Technology, Bombay, Dhirubhai Ambani Institute Of Information and Communication Technology', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': 'Vaibhav Raj', 'openreview_id': '~Vaibhav_Raj1', 'affiliation_name': 'Indian Institute of Technology, Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': 'Indradyumna Roy', 'openreview_id': '~Indradyumna_Roy1', 'affiliation_name': 'Indian Institute of Technology Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Soumen_Chakrabarti1', 'affiliation_name': 'Indian Institute of Technology Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': 'Abir De', 'openreview_id': '~Abir_De1', 'affiliation_name': 'Indian Institute of Technology Bombay,', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,True,"This paper introduces IsoNet++, a novel graph neural network (GNN) for subgraph matching in graph retrieval.  It improves upon existing methods by iteratively refining the alignment between query and corpus graphs through early interaction, incorporating node-pair partner interaction, and using a lazy update strategy.  The goal is to achieve significantly better retrieval performance compared to existing techniques.
",udTwwF7tks,Iteratively Refined Early Interaction Alignment for Subgraph Matching based Graph Retrieval,https://openreview.net/pdf/4ae7afbdb746c97e2bfe511705355b40c1bce0e3.pdf,True
poster,"[{'name': 'Fan-Yun Sun', 'openreview_id': '~Fan-Yun_Sun1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': 'Harini S I', 'openreview_id': '~Harini_S_I1', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}, {'name': 'Angela Yi', 'openreview_id': '~Angela_Yi2', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': 'Yihan Zhou', 'openreview_id': '~Yihan_Zhou4', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': 'Alex Zook', 'openreview_id': '~Alex_Zook1', 'affiliation_name': 'NVIDIA', 'affiliation_domain': 'nvidia.com', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Jonathan_Tremblay1', 'affiliation_name': 'NVIDIA', 'affiliation_domain': 'nvidia.com', 'affiliation_country': 'US'}, {'name': 'Logan Cross', 'openreview_id': '~Logan_Cross1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Jiajun_Wu1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Nick_Haber1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,False,"FACTORSIM is a framework that generates coded simulations from natural language input.  It leverages a factored partially observable Markov decision process representation to improve the accuracy and adherence to input details.  The resulting simulations are evaluated for their ability to facilitate zero-shot transfers in reinforcement learning tasks.
",wBzvYh3PRA,FactorSim: Generative Simulation via Factorized Representation,https://openreview.net/pdf/c3c4eed43ecec8fe574f69437c9137f8c41b7797.pdf,False
poster,"[{'name': 'Burak Varıcı', 'openreview_id': '~Burak_Varıcı1', 'affiliation_name': 'Carnegie Mellon University', 'affiliation_domain': 'cmu.edu', 'affiliation_country': 'US'}, {'name': 'Emre Acartürk', 'openreview_id': '~Emre_Acartürk1', 'affiliation_name': 'Rensselaer Polytechnic Institute', 'affiliation_domain': 'rpi.edu', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Karthikeyan_Shanmugam1', 'affiliation_name': 'Google Deepmind', 'affiliation_domain': 'google.com', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Ali_Tajer1', 'affiliation_name': 'Rensselaer Polytechnic Institute', 'affiliation_domain': 'rpi.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,False,"This paper addresses interventional causal representation learning (CRL) with unknown interventions on multiple nodes.  It establishes identifiability results for general latent causal models under various intervention types, matching the best known results for single-node interventions.  Furthermore, the paper provides CRL algorithms achieving these identifiability guarantees.
",weemASPtzg,Linear Causal Representation Learning from Unknown Multi-node Interventions,https://openreview.net/pdf/97134ff9ae5f0c497e5980844484a73aa21a38ba.pdf,False
poster,"[{'name': 'Marc Wanner', 'openreview_id': '~Marc_Wanner1', 'affiliation_name': 'Chalmers University of Technology', 'affiliation_domain': 'chalmers.se', 'affiliation_country': 'SE'}, {'name': 'Laura Lewis', 'openreview_id': '~Laura_Lewis2', 'affiliation_name': 'University of Cambridge', 'affiliation_domain': 'cam.ac.uk', 'affiliation_country': 'GB'}, {'name': 'Chiranjib Bhattacharyya', 'openreview_id': '~Chiranjib_Bhattacharyya1', 'affiliation_name': 'Indian Institute of Science, Indian institute of science, Bangalore', 'affiliation_domain': 'iisc.ac.in', 'affiliation_country': 'IN'}, {'name': 'Devdatt Dubhashi', 'openreview_id': '~Devdatt_Dubhashi1', 'affiliation_name': 'Chalmers University', 'affiliation_domain': 'chalmers.se', 'affiliation_country': 'SE'}, {'name': 'Alexandru Gheorghiu', 'openreview_id': '~Alexandru_Gheorghiu1', 'affiliation_name': 'IBM, International Business Machines', 'affiliation_domain': 'us.ibm.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/neurips-2024.json,False,"This paper introduces two machine learning algorithms for predicting ground state properties of quantum systems.  The algorithms achieve constant sample complexity, independent of system size, for learning properties.  The first uses a modified existing model, while the second employs a deep neural network, offering the first rigorous sample complexity bound for neural networks in this context.
",ybLXvqJyQA,Predicting Ground State Properties: Constant Sample Complexity and Deep Learning Algorithms,https://openreview.net/pdf/83a1900fe49a28fcac07aec59f2f276432aaaff2.pdf,False
poster,"[{'name': 'Suresh Bishnoi', 'openreview_id': '~Suresh_Bishnoi1', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Jayadeva_Jayadeva1', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Sayan_Ranu2', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': 'N M Anoop Krishnan', 'openreview_id': '~N_M_Anoop_Krishnan1', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,True,"This paper introduces BROGNET, a framework utilizing graph neural networks (GNNs) and stochastic differential equations (SDEs) to learn Brownian dynamics from trajectories.  Crucially, the architecture enforces linear momentum conservation, enhancing learning performance and data efficiency.  The authors demonstrate superior performance of BROGNET on various Brownian systems compared to existing baselines, highlighting its zero-shot generalizability to unseen system sizes and different temperatures.
",2iGiSHmeAN,BroGNet: Momentum-Conserving Graph Neural Stochastic Differential Equation for Learning Brownian Dynamics,https://openreview.net/pdf/7068bcb7f8feb34ebb6a585e0060e3135e592aac.pdf,True
poster,"[{'name': '', 'openreview_id': '~Yash_Chandak1', 'affiliation_name': 'Computer Science Department, Stanford University', 'affiliation_domain': 'cs.stanford.edu', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Shiv_Shankar2', 'affiliation_name': 'IIT Bombay', 'affiliation_domain': 'iitb.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Vasilis_Syrgkanis1', 'affiliation_name': 'Stanford University', 'affiliation_domain': 'stanford.edu', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,False,"This paper develops a method for improving the efficiency of indirect experiments, where treatment effects are estimated using instrumental variables rather than direct assignment.  The authors aim to create a practical computational procedure to optimize data collection policies for instrumental variables, specifically minimizing the mean-squared error of treatment effect estimates.  This approach addresses a gap in the existing adaptive experiment design literature by focusing on indirect experimentation scenarios that lack direct intervention control.
",4Zz5UELkIt,Adaptive Instrument Design for Indirect Experiments,https://openreview.net/pdf/841d3f3401e57b98c2c18da54ad64762ad042108.pdf,False
poster,"[{'name': 'Anirudh Buvanesh', 'openreview_id': '~Anirudh_Buvanesh2', 'affiliation_name': 'Mila - Quebec Artificial Intelligence Institute', 'affiliation_domain': 'mila.quebec', 'affiliation_country': 'CA'}, {'name': 'Rahul Chand', 'openreview_id': '~Rahul_Chand1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Jatin Prakash', 'openreview_id': '~Jatin_Prakash2', 'affiliation_name': 'New York University', 'affiliation_domain': 'nyu.edu', 'affiliation_country': 'US'}, {'name': 'Bhawna Paliwal', 'openreview_id': '~Bhawna_Paliwal1', 'affiliation_name': 'Microsoft Research', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'US'}, {'name': 'Mudit Dhawan', 'openreview_id': '~Mudit_Dhawan2', 'affiliation_name': 'Carnegie Mellon University', 'affiliation_domain': 'cmu.edu', 'affiliation_country': 'US'}, {'name': 'Neelabh Madan', 'openreview_id': '~Neelabh_Madan2', 'affiliation_name': 'New York University', 'affiliation_domain': 'nyu.edu', 'affiliation_country': 'US'}, {'name': 'Deepesh Hada', 'openreview_id': '~Deepesh_Hada1', 'affiliation_name': 'Microsoft', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'US'}, {'name': 'Vidit Jain', 'openreview_id': '~Vidit_Jain2', 'affiliation_name': 'Microsoft Research, India', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'IN'}, {'name': 'Sonu Mehta', 'openreview_id': '~SONU_MEHTA1', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'cs.iitd.ac.in', 'affiliation_country': 'IN'}, {'name': 'Manish Gupta', 'openreview_id': '~Manish_Gupta4', 'affiliation_name': 'Microsoft', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'IN'}, {'name': 'Ramachandran Ramjee', 'openreview_id': '~Ramachandran_Ramjee1', 'affiliation_name': 'Microsoft', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Manik_Varma1', 'affiliation_name': 'Research, Microsoft', 'affiliation_domain': 'research.microsoft.com', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,False,"This paper investigates the underperformance of ""tail labels"" (labels with few samples) in extreme classification models.  It proposes a method, LEVER, to reduce label variance by transferring knowledge from a specialized, tail-robust teacher model to the existing One-vs-All classifiers.  Experiments demonstrate improved tail performance on various datasets, achieving a new state-of-the-art in some cases.
",6ARlSgun7J,Enhancing Tail Performance in Extreme Classifiers by Label Variance Reduction,https://openreview.net/pdf/a20d3764489727d5956f74f1b28ba95a1d848575.pdf,False
poster,"[{'name': 'Mridul Gupta', 'openreview_id': '~Mridul_Gupta2', 'affiliation_name': 'Indian Institute of Technology, Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': 'Sahil Manchanda', 'openreview_id': '~Sahil_Manchanda1', 'affiliation_name': 'Pocket FM', 'affiliation_domain': 'pocketfm.com', 'affiliation_country': 'IN'}, {'name': 'HARIPRASAD KODAMANA', 'openreview_id': '~HARIPRASAD_KODAMANA1', 'affiliation_name': 'Indian Institute of Technology, Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Sayan_Ranu2', 'affiliation_name': 'Indian Institute of Technology Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,True,"This paper introduces MIRAGE, a novel graph distillation algorithm for graph classification.  MIRAGE addresses the limitations of existing methods by being model-agnostic, focusing on the inherent computation tree structure of graph neural networks (GNNs).  The method compresses the computation data directly, leading to improved generalization accuracy and distillation efficiency compared to prior approaches.
",78iGZdqxYY,Mirage: Model-agnostic Graph Distillation for Graph Classification,https://openreview.net/pdf/6734ad0e165c7017f3c6c0f400183a1bae684654.pdf,True
poster,"[{'name': 'Ayan Sengupta', 'openreview_id': '~Ayan_Sengupta1', 'affiliation_name': 'Indian Institute of Technology, Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}, {'name': 'Md Shad Akhtar', 'openreview_id': '~Md_Shad_Akhtar1', 'affiliation_name': 'Indraprastha Institute of Information Technology, Delhi', 'affiliation_domain': 'iiitd.ac.in', 'affiliation_country': 'IN'}, {'name': 'Tanmoy Chakraborty', 'openreview_id': '~Tanmoy_Chakraborty2', 'affiliation_name': 'Indian Institute of Technology, Delhi', 'affiliation_domain': 'iitd.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,True,"This paper introduces MPDistil, a meta-policy distillation technique for knowledge distillation.  It aims to improve knowledge transfer from a larger ""teacher"" model to a smaller ""student"" model by fostering collaboration and competition during teacher fine-tuning.  The method also incorporates curriculum learning in the student model to enhance performance and generalizability, achieving significant performance gains compared to existing methods on benchmark datasets like SuperGLUE.
",Ixi4j6LtdX,A Good Learner can Teach Better: Teacher-Student Collaborative Knowledge Distillation,https://openreview.net/pdf/79548908914d91f19b250084cc53384846d7ddbb.pdf,True
poster,"[{'name': 'Shreyas Havaldar', 'openreview_id': '~Shreyas_Havaldar1', 'affiliation_name': 'Columbia University', 'affiliation_domain': 'columbia.edu', 'affiliation_country': 'US'}, {'name': 'Navodita Sharma', 'openreview_id': '~Navodita_Sharma1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'IN'}, {'name': 'Shubhi Sareen', 'openreview_id': '~Shubhi_Sareen1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Karthikeyan_Shanmugam1', 'affiliation_name': 'Google Deepmind', 'affiliation_domain': 'google.com', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Aravindan_Raghuveer1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'US'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,False,"This paper introduces a novel framework for learning from label proportions (LLP).  The method iteratively refines instance-level pseudo-labels, leveraging both bag-level aggregate labels and covariate similarity, to improve embeddings and ultimately, classification accuracy.  The algorithm demonstrates significant performance gains (up to 15%) compared to state-of-the-art baselines, particularly for large bag sizes, with minimal computational overhead.
",KQe9tHd0k8,Learning from Label Proportions: Bootstrapping Supervised Learners via Belief Propagation,https://openreview.net/pdf/fe1295b607d0d088fa07653fbda2b9c5a57e521f.pdf,False
spotlight,"[{'name': 'Sohan Patnaik', 'openreview_id': '~Sohan_Patnaik1', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}, {'name': 'Milan Aggarwal', 'openreview_id': '~Milan_Aggarwal2', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'US'}, {'name': 'Sumit Bhatia', 'openreview_id': '~Sumit_Bhatia1', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}, {'name': 'Yaman Kumar Singla', 'openreview_id': '~Yaman_Kumar1', 'affiliation_name': 'Adobe ', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Balaji_Krishnamurthy1', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,True,"The paper introduces CABINET, a framework designed to improve question answering over tables using large language models (LLMs).  CABINET employs an unsupervised relevance scorer to weigh table content based on question relevance before feeding it to the QA LLM, thereby reducing noise.  The framework also utilizes a weakly supervised module to enhance relevance scoring.
",SQrHpTllXa,CABINET: Content Relevance-based Noise Reduction for Table Question Answering,https://openreview.net/pdf/0a15c1a222a5d423ce19524261f01484f4e7b695.pdf,True
spotlight,"[{'name': '', 'openreview_id': '~Vincent_Roulet1', 'affiliation_name': 'Google', 'affiliation_domain': 'google.com', 'affiliation_country': 'US'}, {'name': 'Krishna Pillutla', 'openreview_id': '~Krishna_Pillutla1', 'affiliation_name': 'Indian Institute of Technology, Madras, Dhirubhai Ambani Institute Of Information and Communication Technology', 'affiliation_domain': 'iitm.ac.in', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,True,"This paper aims to develop stochastic algorithms for spectral risk minimization, specifically for distributionally robust optimization (DRO) problems.  The authors propose a new algorithm, Prospect, which, unlike previous methods, requires only a single hyperparameter and exhibits linear convergence for smooth regularized losses.  Prospect is designed to be faster than existing methods on various benchmark datasets.
",TTrzgEZt9s,Distributionally Robust Optimization with Bias and Variance Reduction,https://openreview.net/pdf/6c3d461c90f544421c04e52861860e354c20c157.pdf,False
spotlight,"[{'name': 'Ashmit Khandelwal', 'openreview_id': '~Ashmit_Khandelwal1', 'affiliation_name': 'Microsoft', 'affiliation_domain': 'microsoft.com', 'affiliation_country': 'IN'}, {'name': 'Aditya Agrawal', 'openreview_id': '~Aditya_Agrawal3', 'affiliation_name': 'Carnegie Mellon University', 'affiliation_domain': 'cmu.edu', 'affiliation_country': 'US'}, {'name': 'Aanisha Bhattacharyya', 'openreview_id': '~Aanisha_Bhattacharyya2', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}, {'name': 'Yaman Kumar Singla', 'openreview_id': '~Yaman_Kumar1', 'affiliation_name': 'Adobe ', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}, {'name': 'Somesh Singh', 'openreview_id': '~Somesh_Singh1', 'affiliation_name': 'Unknown', 'affiliation_domain': 'unknown.edu', 'affiliation_country': 'UNK'}, {'name': 'Uttaran Bhattacharya', 'openreview_id': '~Uttaran_Bhattacharya1', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'US'}, {'name': 'Ishita Dasgupta', 'openreview_id': '~Ishita_Dasgupta3', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Rajiv_Ratn_Shah1', 'affiliation_name': 'Indraprastha Institute of Information Technology, Delhi', 'affiliation_domain': 'iiitd.ac.in', 'affiliation_country': 'IN'}, {'name': '', 'openreview_id': '~Changyou_Chen1', 'affiliation_name': 'State University of New York, Buffalo', 'affiliation_domain': 'buffalo.edu', 'affiliation_country': 'US'}, {'name': '', 'openreview_id': '~Balaji_Krishnamurthy1', 'affiliation_name': 'Adobe Systems', 'affiliation_domain': 'adobe.com', 'affiliation_country': 'IN'}]",ui/indiaml-tracker/public/tracker/iclr-2024.json,True,"This paper introduces Large Content and Behavior Models (LCBMs), which aim to improve upon existing communication models by incorporating receiver behavior into the training data.  The models are designed to predict and optimize communication for desired receiver behaviors, a level of communication not addressed by previous models.  The authors demonstrate the LCBM's capabilities across various tasks and introduce a new corpus (CBC) to stimulate further research.
",TrKq4Wlwcz,"Large Content And Behavior Models To Understand, Simulate, And Optimize Content And Behavior",https://openreview.net/pdf/b2522b24d83cf73195d3d49d25c22b11f9633228.pdf,True
